Date,AAPL,AMZN,AVGO,BRK-B,GOOGL,HD,JNJ,JPM,LLY,MA,META,MRK,MSFT,NVDA,PG,TSLA,UNH,V,WMT,XOM
2017-10-24,36.6953010559082,48.79499816894531,19.50931167602539,189.77999877929688,49.0859489440918,136.89732360839844,113.30584716796875,81.47642517089844,75.22274780273438,139.61697387695312,170.7473907470703,47.038692474365234,72.30217742919922,4.908833026885986,70.86487579345703,22.48933219909668,183.7554473876953,102.58517456054688,25.71976661682129,57.85982894897461
2017-10-25,36.53412628173828,48.64550018310547,19.3627986907959,188.7100067138672,49.233436584472656,136.93026733398438,113.88185119628906,81.55718231201172,74.94011688232422,140.0382843017578,169.5547637939453,46.54676818847656,72.09127807617188,4.784801006317139,70.76709747314453,21.722667694091797,183.23464965820312,103.6071548461914,25.865942001342773,57.65187454223633
2017-10-26,36.7677001953125,48.621498107910156,19.200538635253906,188.61000061035156,49.231441497802734,138.23301696777344,113.44184875488281,82.13844299316406,74.33071899414062,140.37338256835938,169.58456420898438,46.20390701293945,72.21048736572266,4.834956169128418,71.28854370117188,21.744667053222656,184.63829040527344,103.90052795410156,25.90686798095703,57.85982894897461
2017-10-27,38.0850830078125,55.04750061035156,19.920480728149414,188.58999633789062,51.329471588134766,137.97744750976562,113.41786193847656,82.16266632080078,74.06575012207031,142.2216033935547,176.79013061523438,43.40885543823242,76.84053802490234,4.987401008605957,70.91376495361328,21.391332626342773,187.68394470214844,103.81532287597656,25.775318145751953,58.02619171142578
2017-10-30,38.94231033325195,55.54249954223633,20.57662010192871,187.85000610351562,51.30266189575195,136.3036651611328,111.9939193725586,81.87203979492188,72.99705505371094,142.63336181640625,178.7679443359375,40.77779769897461,76.91387939453125,5.036321640014648,70.28641510009766,21.338666915893555,184.85011291503906,104.12760925292969,25.41866683959961,57.90835189819336
2017-10-31,39.484230041503906,55.263999938964844,20.787723541259766,186.94000244140625,51.298194885253906,136.69113159179688,111.52196502685547,81.22615814208984,72.3699951171875,142.46095275878906,178.956787109375,41.06101989746094,76.26292419433594,5.109703063964844,70.34342956542969,22.101999282836914,185.58285522460938,104.07084655761719,25.52389907836914,57.776641845703125
2017-11-01,38.98202133178711,55.183998107910156,20.423812866210938,187.1699981689453,51.772918701171875,136.36138916015625,111.97791290283203,81.47642517089844,73.20902252197266,142.57589721679688,181.54086303710938,41.24736785888672,76.26292419433594,5.119339466094971,70.79153442382812,21.405332565307617,184.9737091064453,105.1022720336914,25.70807456970215,58.137107849121094
2017-11-02,39.266990661621094,54.71099853515625,20.440353393554688,188.61000061035156,51.79128646850586,134.15982055664062,111.93792724609375,82.01736450195312,73.42100524902344,141.96302795410156,177.8237762451172,41.26973342895508,77.06058502197266,5.088205814361572,70.48196411132812,19.950666427612305,186.35971069335938,105.0171127319336,25.95949363708496,57.90140151977539
2017-11-03,40.29240417480469,55.58000183105469,21.553348541259766,187.27000427246094,52.1398811340332,135.54507446289062,112.05791473388672,81.87203979492188,73.75662231445312,142.9589385986328,177.8237762451172,41.78401184082031,77.1430892944336,5.156149864196777,70.53898620605469,20.4060001373291,187.9222869873047,105.3766860961914,26.216745376586914,57.6588020324707
2017-11-06,40.70117950439453,56.03300094604492,21.859756469726562,186.67999267578125,51.77688980102539,135.40489196777344,111.80193328857422,81.36341094970703,73.25321197509766,143.72500610351562,179.0661163330078,41.64984130859375,77.44564819335938,5.179375648498535,70.10718536376953,20.185333251953125,187.26016235351562,105.90658569335938,25.930252075195312,58.05390930175781
2017-11-07,40.83197784423828,56.15850067138672,21.37139320373535,186.3000030517578,52.259056091308594,134.94317626953125,111.80997467041016,79.72452545166016,73.5534896850586,143.61007690429688,179.1456298828125,41.43370056152344,77.26227569580078,5.238673686981201,70.86487579345703,20.40333366394043,187.77220153808594,106.06746673583984,26.003337860107422,57.936065673828125
2017-11-08,41.16599655151367,56.64400100708008,21.456464767456055,184.60000610351562,52.55204391479492,135.26470947265625,113.04985809326172,78.828369140625,74.19822692871094,143.61007690429688,178.4598388671875,42.17158508300781,77.52815246582031,5.1677632331848145,71.35370635986328,20.292667388916016,186.06838989257812,106.42707061767578,26.38629913330078,57.85982894897461
2017-11-09,41.081912994384766,56.45650100708008,20.923986434936523,184.49000549316406,52.027164459228516,134.62156677246094,112.2739486694336,78.82027435302734,74.1805648803711,142.9589385986328,178.20144653320312,41.89581298828125,77.09724426269531,5.072888374328613,71.51665496826172,20.19933319091797,186.7657928466797,106.11477661132812,26.397991180419922,58.20641326904297
2017-11-10,40.94594192504883,56.26750183105469,20.870424270629883,183.67999267578125,51.849891662597656,135.314208984375,111.64196014404297,78.72341918945312,73.56233978271484,143.19830322265625,177.36660766601562,41.35171127319336,76.89556121826172,5.3402204513549805,71.82626342773438,20.19933319091797,186.33323669433594,105.8687515258789,26.579242706298828,58.024513244628906
2017-11-13,40.78184127807617,56.458499908447266,20.874361038208008,184.39999389648438,51.70339584350586,136.33660888671875,111.80193328857422,79.00599670410156,73.18254852294922,143.34194946289062,177.67469787597656,41.0684928894043,76.9505615234375,5.253497123718262,72.5106201171875,21.02666664123535,187.7368927001953,105.41455078125,26.599699020385742,57.98953628540039
2017-11-14,40.16533279418945,56.84199905395508,20.736520767211914,183.33999633789062,51.72524642944336,138.5710906982422,111.5859375,78.52964782714844,73.31584930419922,143.59092712402344,176.97898864746094,40.986488342285156,77.06058502197266,5.291793346405029,72.40470886230469,20.579999923706055,186.89825439453125,105.96337890625,26.628938674926758,57.5348014831543
2017-11-15,39.63554382324219,56.33449935913086,20.920835494995117,181.80999755859375,51.46553421020508,136.43553161621094,111.2739486694336,79.27241516113281,73.04924774169922,142.03964233398438,176.85972595214844,40.84487533569336,76.4616470336914,5.188021659851074,71.88328552246094,20.753332138061523,185.26502990722656,104.32633972167969,26.260591506958008,56.8142204284668
2017-11-16,40.10905838012695,56.864498138427734,21.43361473083496,182.0500030517578,52.06440734863281,138.10935974121094,111.0899887084961,79.49848175048828,74.16020965576172,143.95484924316406,178.48965454101562,41.12066650390625,76.66435241699219,5.22829532623291,72.71429443359375,20.833332061767578,186.38619995117188,105.2410888671875,29.122577667236328,56.359474182128906
2017-11-17,39.8863639831543,56.49399948120117,21.41393280029297,181.05999755859375,51.43971252441406,138.30726623535156,110.3940200805664,79.2320327758789,73.67135620117188,142.7003936767578,177.90328979492188,41.143009185791016,75.92720794677734,5.222119331359863,72.04623413085938,21.003332138061523,185.3003692626953,104.10356903076172,28.494043350219727,56.135589599609375
2017-11-20,39.84651565551758,56.31549835205078,21.65180778503418,181.6300048828125,51.37864303588867,140.54168701171875,110.33800506591797,79.93441772460938,73.92913818359375,143.21751403808594,177.6448974609375,40.32312774658203,76.04698181152344,5.289323329925537,71.91586303710938,20.582666397094727,185.6093292236328,104.2267837524414,28.496965408325195,56.352481842041016
2017-11-21,40.5872802734375,56.9744987487793,21.7864990234375,183.17999267578125,52.15528106689453,142.52886962890625,110.66600036621094,79.86983489990234,74.2224349975586,146.0423583984375,180.74575805664062,40.44984817504883,77.14352416992188,5.337996959686279,72.28250885009766,21.187332153320312,187.68394470214844,105.64871215820312,28.216325759887695,56.57636642456055
2017-11-22,41.01393508911133,57.80799865722656,21.690404891967773,182.55999755859375,52.23572540283203,141.8692169189453,109.82605743408203,79.63570404052734,74.37351989746094,144.83584594726562,179.76182556152344,40.52437973022461,76.58141326904297,5.314013957977295,71.96475982666016,20.84000015258789,186.46566772460938,105.05149841308594,28.184165954589844,56.737247467041016
2017-11-24,41.016258239746094,59.29999923706055,22.242568969726562,182.36000061035156,52.464149475097656,142.09185791015625,110.4020004272461,79.37738037109375,74.6845932006836,146.26266479492188,181.6601104736328,40.50947189331055,76.71965026855469,5.364203453063965,72.06251525878906,21.036666870117188,187.60446166992188,106.14163970947266,28.245561599731445,56.96111297607422
2017-11-27,40.80998992919922,59.791500091552734,22.41900634765625,183.49000549316406,53.23334503173828,143.6007537841797,111.15055847167969,79.0624771118164,75.3778305053711,146.48289489746094,181.90859985351562,40.65855026245117,77.28173828125,5.294480323791504,72.47804260253906,21.12066650390625,187.5073699951172,106.53028869628906,28.245561599731445,56.744258880615234
2017-11-28,40.57087326049805,59.68000030517578,21.85030174255371,187.5399932861328,52.80033493041992,145.58787536621094,112.69584655761719,81.83164978027344,75.59115600585938,147.65113830566406,181.3023223876953,40.9417724609375,78.21239471435547,5.209676742553711,72.8365249633789,21.170000076293945,190.80906677246094,107.45928955078125,28.289405822753906,57.13602066040039
2017-11-29,39.72930908203125,58.063499450683594,21.38556671142578,189.85000610351562,51.51370620727539,146.88897705078125,112.52684783935547,83.74507904052734,75.51116180419922,142.05885314941406,174.05699157714844,41.26227569580078,76.79338073730469,4.856365203857422,72.82022094726562,20.502666473388672,196.75912475585938,104.14146423339844,28.520353317260742,57.555789947509766
2017-11-30,40.28488540649414,58.837501525878906,21.892841339111328,193.00999450683594,51.453617095947266,149.01873779296875,112.14051055908203,84.38285064697266,75.22673034667969,144.0888671875,176.09442138671875,41.195186614990234,77.55815124511719,4.962430477142334,73.31719970703125,20.59000015258789,202.1093292236328,106.72937774658203,28.423879623413086,58.269371032714844
2017-12-01,40.09735870361328,58.11750030517578,21.390295028686523,194.55999755859375,50.90242004394531,149.5159454345703,112.66368865966797,84.60084533691406,75.83111572265625,143.34194946289062,174.0271759033203,41.642398834228516,77.6410903930664,4.88751745223999,73.61864471435547,20.435333251953125,200.87806701660156,104.96619415283203,28.45896339416504,58.3883056640625
2017-12-04,39.8043212890625,56.6974983215332,20.764089584350586,196.9600067138672,50.24694061279297,153.22857666015625,111.88294219970703,86.34468078613281,76.06220245361328,137.3474578857422,170.41941833496094,41.90327453613281,74.71087646484375,4.615055084228516,74.47412872314453,20.34666633605957,196.1302032470703,101.83794403076172,28.359567642211914,58.46527862548828
2017-12-05,39.76681137084961,57.07849884033203,20.609704971313477,196.07000732421875,50.63079833984375,151.5297393798828,112.4141616821289,85.35165405273438,76.48880767822266,138.97532653808594,171.7710723876953,41.56786346435547,75.18084716796875,4.641758441925049,74.46595764160156,20.246667861938477,194.9521484375,102.92811584472656,28.599287033081055,57.98953628540039
2017-12-06,39.6191291809082,57.61750030517578,20.786144256591797,196.00999450683594,51.28230285644531,149.8308563232422,113.53289794921875,84.7138671875,75.83111572265625,141.16824340820312,174.98129272460938,40.50947189331055,76.27735137939453,4.679338455200195,74.34376525878906,20.884000778198242,194.81927490234375,104.02774810791016,28.438501358032227,57.562774658203125
2017-12-07,39.69180679321289,57.989498138427734,20.786144256591797,196.33999633789062,51.87074279785156,150.8253173828125,112.68780517578125,84.46356964111328,76.31996154785156,143.11216735839844,179.0363006591797,40.82252502441406,76.0101089477539,4.746837139129639,73.40680694580078,20.749332427978516,195.00527954101562,105.60132598876953,28.441436767578125,57.751686096191406
2017-12-08,39.70351791381836,58.099998474121094,20.472637176513672,196.44000244140625,52.109596252441406,151.99383544921875,113.15462493896484,85.52117156982422,76.83544921875,143.53347778320312,177.90328979492188,41.41878890991211,77.54893493652344,4.734473705291748,73.62680053710938,21.0086669921875,198.33583068847656,106.73883819580078,28.373849868774414,57.82862854003906
2017-12-11,40.47709655761719,58.44599914550781,20.47579574584961,196.6999969482422,52.23820877075195,151.0325164794922,113.59728240966797,85.27091979980469,77.03096771240234,144.4814453125,177.94300842285156,41.99270248413086,78.53489685058594,4.812849521636963,73.51273345947266,21.92733383178711,197.3260498046875,106.52085876464844,28.485519409179688,58.08749008178711
2017-12-12,40.24971389770508,58.25400161743164,20.377334594726562,199.07000732421875,52.07929992675781,150.6595916748047,114.77239227294922,86.26393127441406,77.06652069091797,146.03280639648438,175.8757781982422,42.53681182861328,78.85740661621094,4.718401908874512,73.20315551757812,22.735332489013672,197.0780487060547,107.55409240722656,28.417930603027344,57.898597717285156
2017-12-13,40.383338928222656,58.20650100708008,20.639629364013672,197.39999389648438,52.20940399169922,151.6788330078125,115.00580596923828,85.18212890625,78.11528778076172,145.25714111328125,177.2075653076172,42.41755294799805,78.64547729492188,4.603188514709473,74.04230499267578,22.601999282836914,198.7255859375,107.41189575195312,28.729442596435547,58.150455474853516
